time,name,trash,,,,
8420 ЦђБе,,,100,,,
8421,Housewife_2,100,100,,,
8421,Housewife_8,100,100,,,
8421,Housewife_3,100,100,,,
8421,Housewife_6,100,100,,,
8421,Blue_collar_4,100,100,,,
8421,Blue_collar_5,100,100,,,
8421,Blue_collar_7,100,100,,,
8421,Blue_collar_10,100,100,,,
8421,Blue_collar_12,100,100,,,
8421,Blue_collar_13,100,100,,,
8421,Blue_collar_14,100,100,,,
8421,Housewife_11,100,100,,,
8421,Student_1,100,100,,,
8421,Student_9,100,100,,,
8421 ЦђБе,,,100,,,
8422,Housewife_2,100,100,,,
8422,Housewife_8,100,100,,,
8422,Housewife_3,100,100,,,
8422,Housewife_6,100,100,,,
8422,Blue_collar_4,100,100,,,
8422,Blue_collar_5,100,100,,,
8422,Blue_collar_7,100,100,,,
8422,Blue_collar_10,100,100,,,
8422,Blue_collar_12,100,100,,,
8422,Blue_collar_13,100,100,,,
8422,Blue_collar_14,100,100,,,
8422,Housewife_11,100,100,,,
8422,Student_1,100,100,,,
8422,Student_9,100,100,,,
8422 ЦђБе,,,100,,,
8423,Housewife_2,100,100,,,
8423,Housewife_8,100,100,,,
8423,Housewife_3,100,100,,,
8423,Housewife_6,100,100,,,
8423,Blue_collar_4,100,100,,,
8423,Blue_collar_5,100,100,,,
8423,Blue_collar_7,100,100,,,
8423,Blue_collar_10,100,100,,,
8423,Blue_collar_12,100,100,,,
8423,Blue_collar_13,100,100,,,
8423,Blue_collar_14,100,100,,,
8423,Housewife_11,100,100,,,
8423,Student_1,100,100,,,
8423,Student_9,100,100,,,
8423 ЦђБе,,,100,,,
8424,Housewife_2,100,100,,,
8424,Housewife_8,100,100,,,
8424,Housewife_3,100,100,,,
8424,Housewife_6,100,100,,,
8424,Blue_collar_4,100,100,,,
8424,Blue_collar_5,100,100,,,
8424,Blue_collar_7,100,100,,,
8424,Blue_collar_10,100,100,,,
8424,Blue_collar_12,100,100,,,
8424,Blue_collar_13,100,100,,,
8424,Blue_collar_14,100,100,,,
8424,Housewife_11,100,100,,,
8424,Student_1,100,100,,,
8424,Student_9,100,100,,,
8424 ЦђБе,,,100,,,
8425,Housewife_2,100,100,,,
8425,Housewife_8,100,100,,,
8425,Housewife_3,100,100,,,
8425,Housewife_6,100,100,,,
8425,Blue_collar_4,100,100,,,
8425,Blue_collar_5,100,100,,,
8425,Blue_collar_7,100,100,,,
8425,Blue_collar_10,100,100,,,
8425,Blue_collar_12,100,100,,,
8425,Blue_collar_13,100,100,,,
8425,Blue_collar_14,100,100,,,
8425,Housewife_11,100,100,,,
8425,Student_1,100,100,,,
8425,Student_9,100,100,,,
8425 ЦђБе,,,100,,,
8426,Housewife_2,100,100,,,
8426,Housewife_8,100,100,,,
8426,Housewife_3,100,100,,,
8426,Housewife_6,100,100,,,
8426,Blue_collar_4,100,100,,,
8426,Blue_collar_5,100,100,,,
8426,Blue_collar_7,100,100,,,
8426,Blue_collar_10,100,100,,,
8426,Blue_collar_12,100,100,,,
8426,Blue_collar_13,100,100,,,
8426,Blue_collar_14,100,100,,,
8426,Housewife_11,100,100,,,
8426,Student_1,100,100,,,
8426,Student_9,100,100,,,
8426 ЦђБе,,,100,,,
8427,Housewife_2,100,100,,,
8427,Housewife_8,100,100,,,
8427,Housewife_3,100,100,,,
8427,Housewife_6,90,90,,,
8427,Blue_collar_4,100,100,,,
8427,Blue_collar_5,100,100,,,
8427,Blue_collar_7,100,100,,,
8427,Blue_collar_10,100,100,,,
8427,Blue_collar_12,100,100,,,
8427,Blue_collar_13,100,100,,,
8427,Blue_collar_14,100,100,,,
8427,Housewife_11,100,100,,,
8427,Student_1,100,100,,,
8427,Student_9,100,100,,,
8427 ЦђБе,,,99.28571429,,,
8428,Housewife_2,100,100,,,
8428,Housewife_8,100,100,,,
8428,Housewife_3,100,100,,,
8428,Housewife_6,90,90,,,
8428,Blue_collar_4,100,100,,,
8428,Blue_collar_5,100,100,,,
8428,Blue_collar_7,100,100,,,
8428,Blue_collar_10,100,100,,,
8428,Blue_collar_12,100,100,,,
8428,Blue_collar_13,100,100,,,
8428,Blue_collar_14,100,100,,,
8428,Housewife_11,100,100,,,
8428,Student_1,100,100,,,
8428,Student_9,100,100,,,
8428 ЦђБе,,,99.28571429,,,
8429,Housewife_2,100,100,,,
8429,Housewife_8,100,100,,,
8429,Housewife_3,100,100,,,
8429,Housewife_6,90,90,,,
8429,Blue_collar_4,100,100,,,
8429,Blue_collar_5,100,100,,,
8429,Blue_collar_7,100,100,,,
8429,Blue_collar_10,100,100,,,
8429,Blue_collar_12,100,100,,,
8429,Blue_collar_13,100,100,,,
8429,Blue_collar_14,100,100,,,
8429,Housewife_11,100,100,,,
8429,Student_1,100,100,,,
8429,Student_9,100,100,,,
8429 ЦђБе,,,99.28571429,,,
8430,Housewife_2,100,100,,,
8430,Housewife_8,100,100,,,
8430,Housewife_3,100,100,,,
8430,Housewife_6,90,90,,,
8430,Blue_collar_4,100,100,,,
8430,Blue_collar_5,100,100,,,
8430,Blue_collar_7,100,100,,,
8430,Blue_collar_10,100,100,,,
8430,Blue_collar_12,100,100,,,
8430,Blue_collar_13,100,100,,,
8430,Blue_collar_14,100,100,,,
8430,Housewife_11,100,100,,,
8430,Student_1,100,100,,,
8430,Student_9,100,100,,,
8430 ЦђБе,,,99.28571429,,,
8431,Housewife_2,100,100,,,
8431,Housewife_8,100,100,,,
8431,Housewife_3,100,100,,,
8431,Housewife_6,90,90,,,
8431,Blue_collar_4,100,100,,,
8431,Blue_collar_5,100,100,,,
8431,Blue_collar_7,100,100,,,
8431,Blue_collar_10,100,100,,,
8431,Blue_collar_12,100,100,,,
8431,Blue_collar_13,100,100,,,
8431,Blue_collar_14,100,100,,,
8431,Housewife_11,100,100,,,
8431,Student_1,100,100,,,
8431,Student_9,100,100,,,
8431 ЦђБе,,,99.28571429,,,
8432,Housewife_2,100,100,,,
8432,Housewife_8,100,100,,,
8432,Housewife_3,100,100,,,
8432,Housewife_6,90,90,,,
8432,Blue_collar_4,100,100,,,
8432,Blue_collar_5,100,100,,,
8432,Blue_collar_7,100,100,,,
8432,Blue_collar_10,100,100,,,
8432,Blue_collar_12,100,100,,,
8432,Blue_collar_13,100,100,,,
8432,Blue_collar_14,100,100,,,
8432,Housewife_11,100,100,,,
8432,Student_1,100,100,,,
8432,Student_9,100,100,,,
8432 ЦђБе,,,99.28571429,,,
8433,Housewife_2,90,90,,,
8433,Housewife_8,90,90,,,
8433,Housewife_3,100,100,,,
8433,Housewife_6,90,90,,,
8433,Blue_collar_4,100,100,,,
8433,Blue_collar_5,100,100,,,
8433,Blue_collar_7,100,100,,,
8433,Blue_collar_10,100,100,,,
8433,Blue_collar_12,100,100,,,
8433,Blue_collar_13,100,100,,,
8433,Blue_collar_14,100,100,,,
8433,Housewife_11,100,100,,,
8433,Student_1,100,100,,,
8433,Student_9,100,100,,,
8433 ЦђБе,,,97.85714286,,,
8434,Housewife_2,90,90,,,
8434,Housewife_8,90,90,,,
8434,Housewife_3,100,100,,,
8434,Housewife_6,90,90,,,
8434,Blue_collar_4,100,100,,,
8434,Blue_collar_5,100,100,,,
8434,Blue_collar_7,100,100,,,
8434,Blue_collar_10,100,100,,,
8434,Blue_collar_12,100,100,,,
8434,Blue_collar_13,100,100,,,
8434,Blue_collar_14,100,100,,,
8434,Housewife_11,100,100,,,
8434,Student_1,100,100,,,
8434,Student_9,100,100,,,
8434 ЦђБе,,,97.85714286,,,
8435,Housewife_2,90,90,,,
8435,Housewife_8,90,90,,,
8435,Housewife_3,100,100,,,
8435,Housewife_6,90,90,,,
8435,Blue_collar_4,100,100,,,
8435,Blue_collar_5,100,100,,,
8435,Blue_collar_7,100,100,,,
8435,Blue_collar_10,100,100,,,
8435,Blue_collar_12,100,100,,,
8435,Blue_collar_13,100,100,,,
8435,Blue_collar_14,100,100,,,
8435,Housewife_11,100,100,,,
8435,Student_1,100,100,,,
8435,Student_9,100,100,,,
8435 ЦђБе,,,97.85714286,,,
8436,Housewife_2,90,90,,,
8436,Housewife_8,90,90,,,
8436,Housewife_3,100,100,,,
8436,Housewife_6,90,90,,,
8436,Blue_collar_4,100,100,,,
8436,Blue_collar_5,100,100,,,
8436,Blue_collar_7,100,100,,,
8436,Blue_collar_10,100,100,,,
8436,Blue_collar_12,100,100,,,
8436,Blue_collar_13,100,100,,,
8436,Blue_collar_14,100,100,,,
8436,Housewife_11,100,100,,,
8436,Student_1,100,100,,,
8436,Student_9,100,100,,,
8436 ЦђБе,,,97.85714286,,,
8437,Housewife_2,90,90,,,
8437,Housewife_8,90,90,,,
8437,Housewife_3,100,100,,,
8437,Housewife_6,90,90,,,
8437,Blue_collar_4,100,100,,,
8437,Blue_collar_5,100,100,,,
8437,Blue_collar_7,100,100,,,
8437,Blue_collar_10,100,100,,,
8437,Blue_collar_12,100,100,,,
8437,Blue_collar_13,100,100,,,
8437,Blue_collar_14,100,100,,,
8437,Housewife_11,100,100,,,
8437,Student_1,100,100,,,
8437,Student_9,100,100,,,
8437 ЦђБе,,,97.85714286,,,
8438,Housewife_2,90,90,,,
8438,Housewife_8,90,90,,,
8438,Housewife_3,90,90,,,
8438,Housewife_6,90,90,,,
8438,Blue_collar_4,100,100,,,
8438,Blue_collar_5,100,100,,,
8438,Blue_collar_7,100,100,,,
8438,Blue_collar_10,100,100,,,
8438,Blue_collar_12,100,100,,,
8438,Blue_collar_13,100,100,,,
8438,Blue_collar_14,100,100,,,
8438,Housewife_11,100,100,,,
8438,Student_1,100,100,,,
8438,Student_9,100,100,,,
8438 ЦђБе,,,97.14285714,,,
8439,Housewife_2,90,90,,,
8439,Housewife_8,90,90,,,
8439,Housewife_3,90,90,,,
8439,Housewife_6,90,90,,,
8439,Blue_collar_4,100,100,,,
8439,Blue_collar_5,100,100,,,
8439,Blue_collar_7,100,100,,,
8439,Blue_collar_10,100,100,,,
8439,Blue_collar_12,100,100,,,
8439,Blue_collar_13,100,100,,,
8439,Blue_collar_14,100,100,,,
8439,Housewife_11,100,100,,,
8439,Student_1,100,100,,,
8439,Student_9,100,100,,,
8439 ЦђБе,,,97.14285714,,,
8440,Housewife_2,90,90,,,
8440,Housewife_8,90,90,,,
8440,Housewife_3,90,90,,,
8440,Housewife_6,90,90,,,
8440,Blue_collar_4,100,100,,,
8440,Blue_collar_5,100,100,,,
8440,Blue_collar_7,100,100,,,
8440,Blue_collar_10,100,100,,,
8440,Blue_collar_12,100,100,,,
8440,Blue_collar_13,100,100,,,
8440,Blue_collar_14,100,100,,,
8440,Housewife_11,90,90,,,
8440,Student_1,100,100,,,
8440,Student_9,100,100,,,
8440 ЦђБе,,,96.42857143,,,
8441,Housewife_2,90,90,,,
8441,Housewife_8,90,90,,,
8441,Housewife_3,90,90,,,
8441,Housewife_6,90,90,,,
8441,Blue_collar_4,100,100,,,
8441,Blue_collar_5,100,100,,,
8441,Blue_collar_7,100,100,,,
8441,Blue_collar_10,100,100,,,
8441,Blue_collar_12,100,100,,,
8441,Blue_collar_13,100,100,,,
8441,Blue_collar_14,100,100,,,
8441,Housewife_11,90,90,,,
8441,Student_1,100,100,,,
8441,Student_9,100,100,,,
8441 ЦђБе,,,96.42857143,,,
8442,Housewife_2,90,90,,,
8442,Housewife_8,90,90,,,
8442,Housewife_3,90,90,,,
8442,Housewife_6,90,90,,,
8442,Blue_collar_4,100,100,,,
8442,Blue_collar_5,100,100,,,
8442,Blue_collar_7,100,100,,,
8442,Blue_collar_10,100,100,,,
8442,Blue_collar_12,100,100,,,
8442,Blue_collar_13,100,100,,,
8442,Blue_collar_14,100,100,,,
8442,Housewife_11,90,90,,,
8442,Student_1,100,100,,,
8442,Student_9,100,100,,,
8442 ЦђБе,,,96.42857143,,,
8443,Housewife_2,90,90,,,
8443,Housewife_8,90,90,,,
8443,Housewife_3,90,90,,,
8443,Housewife_6,90,90,,,
8443,Blue_collar_4,100,100,,,
8443,Blue_collar_5,100,100,,,
8443,Blue_collar_7,100,100,,,
8443,Blue_collar_10,100,100,,,
8443,Blue_collar_12,100,100,,,
8443,Blue_collar_13,100,100,,,
8443,Blue_collar_14,100,100,,,
8443,Housewife_11,90,90,,,
8443,Student_1,100,100,,,
8443,Student_9,100,100,,,
8443 ЦђБе,,,96.42857143,,,
8444,Housewife_2,90,90,,,
8444,Housewife_8,90,90,,,
8444,Housewife_3,90,90,,,
8444,Housewife_6,90,90,,,
8444,Blue_collar_4,100,100,,,
8444,Blue_collar_5,100,100,,,
8444,Blue_collar_7,100,100,,,
8444,Blue_collar_10,100,100,,,
8444,Blue_collar_12,100,100,,,
8444,Blue_collar_13,100,100,,,
8444,Blue_collar_14,100,100,,,
8444,Housewife_11,90,90,,,
8444,Student_1,100,100,,,
8444,Student_9,100,100,,,
8444 ЦђБе,,,96.42857143,,,
8445,Housewife_2,90,90,,,
8445,Housewife_8,90,90,,,
8445,Housewife_3,90,90,,,
8445,Housewife_6,90,90,,,
8445,Blue_collar_4,100,100,,,
8445,Blue_collar_5,100,100,,,
8445,Blue_collar_7,100,100,,,
8445,Blue_collar_10,100,100,,,
8445,Blue_collar_12,100,100,,,
8445,Blue_collar_13,100,100,,,
8445,Blue_collar_14,100,100,,,
8445,Housewife_11,90,90,,,
8445,Student_1,100,100,,,
8445,Student_9,100,100,,,
8445 ЦђБе,,,96.42857143,,,
8446,Housewife_2,90,90,,,
8446,Housewife_8,90,90,,,
8446,Housewife_3,90,90,,,
8446,Housewife_6,90,90,,,
8446,Blue_collar_4,100,100,,,
8446,Blue_collar_5,100,100,,,
8446,Blue_collar_7,100,100,,,
8446,Blue_collar_10,100,100,,,
8446,Blue_collar_12,100,100,,,
8446,Blue_collar_13,100,100,,,
8446,Blue_collar_14,100,100,,,
8446,Housewife_11,90,90,,,
8446,Student_1,100,100,,,
8446,Student_9,100,100,,,
8446 ЦђБе,,,96.42857143,,,
8447,Housewife_2,90,90,,,
8447,Housewife_8,90,90,,,
8447,Housewife_3,90,90,,,
8447,Housewife_6,90,90,,,
8447,Blue_collar_4,100,100,,,
8447,Blue_collar_5,100,100,,,
8447,Blue_collar_7,100,100,,,
8447,Blue_collar_10,100,100,,,
8447,Blue_collar_12,100,100,,,
8447,Blue_collar_13,100,100,,,
8447,Blue_collar_14,100,100,,,
8447,Housewife_11,90,90,,,
8447,Student_1,100,100,,,
8447,Student_9,90,90,,,
8447 ЦђБе,,,95.71428571,,,
8448,Housewife_2,80,80,,,
8448,Housewife_8,90,90,,,
8448,Housewife_3,90,90,,,
8448,Housewife_6,90,90,,,
8448,Blue_collar_4,90,90,,,
8448,Blue_collar_5,90,90,,,
8448,Blue_collar_7,90,90,,,
8448,Blue_collar_10,90,90,,,
8448,Blue_collar_12,90,90,,,
8448,Blue_collar_13,90,90,,,
8448,Blue_collar_14,90,90,,,
8448,Housewife_11,90,90,,,
8448,Student_1,90,90,,,
8448,Student_9,90,90,,,
8448 ЦђБе,,,89.28571429,,,
8449,Housewife_2,80,80,,,
8449,Housewife_8,80,80,,,
8449,Housewife_3,90,90,,,
8449,Housewife_6,90,90,,,
8449,Blue_collar_4,90,90,,,
8449,Blue_collar_5,90,90,,,
8449,Blue_collar_7,90,90,,,
8449,Blue_collar_10,90,90,,,
8449,Blue_collar_12,90,90,,,
8449,Blue_collar_13,90,90,,,
8449,Blue_collar_14,90,90,,,
8449,Housewife_11,90,90,,,
8449,Student_1,90,90,,,
8449,Student_9,90,90,,,
8449 ЦђБе,,,88.57142857,,,
8450,Housewife_2,80,80,,,
8450,Housewife_8,80,80,,,
8450,Housewife_3,90,90,,,
8450,Housewife_6,90,90,,,
8450,Blue_collar_4,90,90,,,
8450,Blue_collar_5,90,90,,,
8450,Blue_collar_7,90,90,,,
8450,Blue_collar_10,90,90,,,
8450,Blue_collar_12,90,90,,,
8450,Blue_collar_13,90,90,,,
8450,Blue_collar_14,90,90,,,
8450,Housewife_11,90,90,,,
8450,Student_1,90,90,,,
8450,Student_9,90,90,,,
8450 ЦђБе,,,88.57142857,,,
8451,Housewife_2,80,80,,,
8451,Housewife_8,80,80,,,
8451,Housewife_3,80,80,,,
8451,Housewife_6,80,80,,,
8451,Blue_collar_4,90,90,,,
8451,Blue_collar_5,90,90,,,
8451,Blue_collar_7,90,90,,,
8451,Blue_collar_10,90,90,,,
8451,Blue_collar_12,90,90,,,
8451,Blue_collar_13,90,90,,,
8451,Blue_collar_14,90,90,,,
8451,Housewife_11,90,90,,,
8451,Student_1,90,90,,,
8451,Student_9,90,90,,,
8451 ЦђБе,,,87.14285714,,,
8452,Housewife_2,80,80,,,
8452,Housewife_8,80,80,,,
8452,Housewife_3,80,80,,,
8452,Housewife_6,80,80,,,
8452,Blue_collar_4,90,90,,,
8452,Blue_collar_5,90,90,,,
8452,Blue_collar_7,90,90,,,
8452,Blue_collar_10,90,90,,,
8452,Blue_collar_12,90,90,,,
8452,Blue_collar_13,90,90,,,
8452,Blue_collar_14,90,90,,,
8452,Housewife_11,90,90,,,
8452,Student_1,90,90,,,
8452,Student_9,90,90,,,
8452 ЦђБе,,,87.14285714,,,
8453,Housewife_2,80,80,,,
8453,Housewife_8,80,80,,,
8453,Housewife_3,80,80,,,
8453,Housewife_6,80,80,,,
8453,Blue_collar_4,90,90,,,
8453,Blue_collar_5,90,90,,,
8453,Blue_collar_7,90,90,,,
8453,Blue_collar_10,90,90,,,
8453,Blue_collar_12,90,90,,,
8453,Blue_collar_13,90,90,,,
8453,Blue_collar_14,90,90,,,
8453,Housewife_11,90,90,,,
8453,Student_1,90,90,,,
8453,Student_9,90,90,,,
8453 ЦђБе,,,87.14285714,,,
8454,Housewife_2,80,80,,,
8454,Housewife_8,80,80,,,
8454,Housewife_3,80,80,,,
8454,Housewife_6,80,80,,,
8454,Blue_collar_4,90,90,,,
8454,Blue_collar_5,90,90,,,
8454,Blue_collar_7,90,90,,,
8454,Blue_collar_10,90,90,,,
8454,Blue_collar_12,90,90,,,
8454,Blue_collar_13,90,90,,,
8454,Blue_collar_14,90,90,,,
8454,Housewife_11,90,90,,,
8454,Student_1,90,90,,,
8454,Student_9,90,90,,,
8454 ЦђБе,,,87.14285714,,,
8455,Housewife_2,80,80,,,
8455,Housewife_8,80,80,,,
8455,Housewife_3,80,80,,,
8455,Housewife_6,80,80,,,
8455,Blue_collar_4,90,90,,,
8455,Blue_collar_5,90,90,,,
8455,Blue_collar_7,90,90,,,
8455,Blue_collar_10,90,90,,,
8455,Blue_collar_12,90,90,,,
8455,Blue_collar_13,90,90,,,
8455,Blue_collar_14,90,90,,,
8455,Housewife_11,90,90,,,
8455,Student_1,90,90,,,
8455,Student_9,90,90,,,
8455 ЦђБе,,,87.14285714,,,
8456,Housewife_2,100,100,,,
8456,Housewife_8,80,80,,,
8456,Housewife_3,80,80,,,
8456,Housewife_6,80,80,,,
8456,Blue_collar_4,90,90,,,
8456,Blue_collar_5,90,90,,,
8456,Blue_collar_7,90,90,,,
8456,Blue_collar_10,90,90,,,
8456,Blue_collar_12,90,90,,,
8456,Blue_collar_13,90,90,,,
8456,Blue_collar_14,90,90,,,
8456,Housewife_11,90,90,,,
8456,Student_1,90,90,,,
8456,Student_9,90,90,,,
8456 ЦђБе,,,88.57142857,,,
8457,Housewife_2,100,100,,,
8457,Housewife_8,80,80,,,
8457,Housewife_3,80,80,,,
8457,Housewife_6,80,80,,,
8457,Blue_collar_4,90,90,,,
8457,Blue_collar_5,90,90,,,
8457,Blue_collar_7,90,90,,,
8457,Blue_collar_10,90,90,,,
8457,Blue_collar_12,90,90,,,
8457,Blue_collar_13,90,90,,,
8457,Blue_collar_14,90,90,,,
8457,Housewife_11,90,90,,,
8457,Student_1,90,90,,,
8457,Student_9,90,90,,,
8457 ЦђБе,,,88.57142857,,,
8458,Housewife_2,100,100,,,
8458,Housewife_8,80,80,,,
8458,Housewife_3,80,80,,,
8458,Housewife_6,80,80,,,
8458,Blue_collar_4,90,90,,,
8458,Blue_collar_5,90,90,,,
8458,Blue_collar_7,90,90,,,
8458,Blue_collar_10,90,90,,,
8458,Blue_collar_12,90,90,,,
8458,Blue_collar_13,90,90,,,
8458,Blue_collar_14,90,90,,,
8458,Housewife_11,100,100,,,
8458,Student_1,90,90,,,
8458,Student_9,90,90,,,
8458 ЦђБе,,,89.28571429,,,
8459,Housewife_2,100,100,,,
8459,Housewife_8,80,80,,,
8459,Housewife_3,80,80,,,
8459,Housewife_6,80,80,,,
8459,Blue_collar_4,90,90,,,
8459,Blue_collar_5,90,90,,,
8459,Blue_collar_7,90,90,,,
8459,Blue_collar_10,90,90,,,
8459,Blue_collar_12,90,90,,,
8459,Blue_collar_13,90,90,,,
8459,Blue_collar_14,90,90,,,
8459,Housewife_11,100,100,,,
8459,Student_1,90,90,,,
8459,Student_9,90,90,,,
8459 ЦђБе,,,89.28571429,,,
8460,Housewife_2,100,100,,,
8460,Housewife_8,80,80,,,
8460,Housewife_3,80,80,,,
8460,Housewife_6,80,80,,,
8460,Blue_collar_4,90,90,,,
8460,Blue_collar_5,90,90,,,
8460,Blue_collar_7,90,90,,,
8460,Blue_collar_10,90,90,,,
8460,Blue_collar_12,90,90,,,
8460,Blue_collar_13,90,90,,,
8460,Blue_collar_14,90,90,,,
8460,Housewife_11,100,100,,,
8460,Student_1,90,90,,,
8460,Student_9,90,90,,,
8460 ЦђБе,,,89.28571429,,,
8461,Housewife_2,100,100,,,
8461,Housewife_8,80,80,,,
8461,Housewife_3,80,80,,,
8461,Housewife_6,80,80,,,
8461,Blue_collar_4,90,90,,,
8461,Blue_collar_5,90,90,,,
8461,Blue_collar_7,90,90,,,
8461,Blue_collar_10,90,90,,,
8461,Blue_collar_12,90,90,,,
8461,Blue_collar_13,90,90,,,
8461,Blue_collar_14,90,90,,,
8461,Housewife_11,100,100,,,
8461,Student_1,90,90,,,
8461,Student_9,90,90,,,
8461 ЦђБе,,,89.28571429,,,
8462,Housewife_2,100,100,,,
8462,Housewife_8,80,80,,,
8462,Housewife_3,80,80,,,
8462,Housewife_6,80,80,,,
8462,Blue_collar_4,90,90,,,
8462,Blue_collar_5,90,90,,,
8462,Blue_collar_7,90,90,,,
8462,Blue_collar_10,90,90,,,
8462,Blue_collar_12,90,90,,,
8462,Blue_collar_13,90,90,,,
8462,Blue_collar_14,90,90,,,
8462,Housewife_11,100,100,,,
8462,Student_1,90,90,,,
8462,Student_9,90,90,,,
8462 ЦђБе,,,89.28571429,,,
8463,Housewife_2,100,100,,,
8463,Housewife_8,80,80,,,
8463,Housewife_3,80,80,,,
8463,Housewife_6,80,80,,,
8463,Blue_collar_4,90,90,,,
8463,Blue_collar_5,90,90,,,
8463,Blue_collar_7,90,90,,,
8463,Blue_collar_10,90,90,,,
8463,Blue_collar_12,90,90,,,
8463,Blue_collar_13,90,90,,,
8463,Blue_collar_14,90,90,,,
8463,Housewife_11,100,100,,,
8463,Student_1,90,90,,,
8463,Student_9,90,90,,,
8463 ЦђБе,,,89.28571429,,,
8464,Housewife_2,100,100,,,
8464,Housewife_8,80,80,,,
8464,Housewife_3,80,80,,,
8464,Housewife_6,80,80,,,
8464,Blue_collar_4,90,90,,,
8464,Blue_collar_5,90,90,,,
8464,Blue_collar_7,90,90,,,
8464,Blue_collar_10,90,90,,,
8464,Blue_collar_12,90,90,,,
8464,Blue_collar_13,90,90,,,
8464,Blue_collar_14,90,90,,,
8464,Housewife_11,100,100,,,
8464,Student_1,90,90,,,
8464,Student_9,90,90,,,
8464 ЦђБе,,,89.28571429,,,
8465,Housewife_2,100,100,,,
8465,Housewife_8,80,80,,,
8465,Housewife_3,80,80,,,
8465,Housewife_6,80,80,,,
8465,Blue_collar_4,90,90,,,
8465,Blue_collar_5,90,90,,,
8465,Blue_collar_7,90,90,,,
8465,Blue_collar_10,90,90,,,
8465,Blue_collar_12,90,90,,,
8465,Blue_collar_13,90,90,,,
8465,Blue_collar_14,90,90,,,
8465,Housewife_11,100,100,,,
8465,Student_1,90,90,,,
8465,Student_9,90,90,,,
8465 ЦђБе,,,89.28571429,,,
8466,Housewife_2,100,100,,,
8466,Housewife_8,100,100,,,
8466,Housewife_3,80,80,,,
8466,Housewife_6,80,80,,,
8466,Blue_collar_4,90,90,,,
8466,Blue_collar_5,90,90,,,
8466,Blue_collar_7,90,90,,,
8466,Blue_collar_10,90,90,,,
8466,Blue_collar_12,90,90,,,
8466,Blue_collar_13,90,90,,,
8466,Blue_collar_14,90,90,,,
8466,Housewife_11,100,100,,,
8466,Student_1,90,90,,,
8466,Student_9,90,90,,,
8466 ЦђБе,,,90.71428571,,,
8467,Housewife_2,100,100,,,
8467,Housewife_8,100,100,,,
8467,Housewife_3,80,80,,,
8467,Housewife_6,80,80,,,
8467,Blue_collar_4,90,90,,,
8467,Blue_collar_5,90,90,,,
8467,Blue_collar_7,90,90,,,
8467,Blue_collar_10,90,90,,,
8467,Blue_collar_12,90,90,,,
8467,Blue_collar_13,90,90,,,
8467,Blue_collar_14,90,90,,,
8467,Housewife_11,100,100,,,
8467,Student_1,90,90,,,
8467,Student_9,90,90,,,
8467 ЦђБе,,,90.71428571,,,
8468,Housewife_2,100,100,,,
8468,Housewife_8,100,100,,,
8468,Housewife_3,80,80,,,
8468,Housewife_6,100,100,,,
8468,Blue_collar_4,90,90,,,
8468,Blue_collar_5,90,90,,,
8468,Blue_collar_7,90,90,,,
8468,Blue_collar_10,90,90,,,
8468,Blue_collar_12,90,90,,,
8468,Blue_collar_13,90,90,,,
8468,Blue_collar_14,90,90,,,
8468,Housewife_11,100,100,,,
8468,Student_1,90,90,,,
8468,Student_9,90,90,,,
8468 ЦђБе,,,92.14285714,,,
8469,Housewife_2,100,100,,,
8469,Housewife_8,100,100,,,
8469,Housewife_3,80,80,,,
8469,Housewife_6,100,100,,,
8469,Blue_collar_4,90,90,,,
8469,Blue_collar_5,90,90,,,
8469,Blue_collar_7,90,90,,,
8469,Blue_collar_10,90,90,,,
8469,Blue_collar_12,90,90,,,
8469,Blue_collar_13,90,90,,,
8469,Blue_collar_14,90,90,,,
8469,Housewife_11,100,100,,,
8469,Student_1,90,90,,,
8469,Student_9,90,90,,,
8469 ЦђБе,,,92.14285714,,,
8470,Housewife_2,100,100,,,
8470,Housewife_8,100,100,,,
